id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open
EriH_DDwnKZpMDXJ71xe4Q,Easy Air Services,Northwest,,Las Vegas,NV,89129,36.2331,-115.272,5,5,1
eROkYI_rY5EaKVm9pvbHZg,zTailors,Downtown,,Las Vegas,NV,89109,36.1698,-115.14,3,3,0
etFoNPRkScrQvuAQCFV4Hg,Accomplished Home Inspections,Westside,,Las Vegas,NV,89107,36.1688,-115.219,5,3,1
etgMC7cNGibAFbYwcHjRww,Controlurhealth,Westside,,Las Vegas,NV,89117,36.1453,-115.278,5,3,1
etJG8LKDELzRNOBtCokYbA,BBQ Boy and Catering,,,Las Vegas,NV,,36.175,-115.136,3.5,11,0
ETk9VVBK5E794CjMej4njw,Recon Recovery,,,Las Vegas,NV,88901,36.18,-115.14,5,6,1
Euarvo7ZLzpuTOFXOx70Qw,Squeezebox Hero,Eastside,,Las Vegas,NV,89160,36.1,-115.07,5,13,1
EUotaEwRg1zOC0QLKn2hCQ,Bella Vita Condos,Southeast,,Las Vegas,NV,89119,36.0765,-115.153,2.5,9,1
EUw6yScN9DOuN39jisd2Jw,Darshini in Spirit,Spring Valley,,Las Vegas,NV,89140,36.1153,-115.314,5,3,1
Ewls4wGYyulg4Rtt1NoB_A,Maid2Clean LV,Eastside,,Las Vegas,NV,89121,36.1166,-115.088,5,3,1
eWX0XKKick8Z44QGlsO4Lw,Smash Booth Photo Booth Rentals,,,Las Vegas,NV,89030,36.204,-115.13,5,76,1
eYchSmWBvxhlNS_AacDVoA,Green Valley Carpet Cleaning,,,Las Vegas,NV,89012,36.0161,-115.058,5,3,1
eygHlo5rmk0TzSYnCnJtpQ,Home Sweet Birth,,,Las Vegas,NV,89074,35.9526,-115.023,2.5,3,1
EYYJZ7gocRYIqT6NcmCmMg,Granite and Marble Creations,Downtown,,Las Vegas,NV,,36.1699,-115.14,5,3,1
EZRKM1wj_0S3NZq97hAnkw,A Great Chase,,,Las Vegas,NV,89115,36.3194,-115.023,4.5,5,1
F6hyly5RoBFpOwiClO0o_g,UP Cinematics,Summerlin,,Las Vegas,NV,89128,36.1989,-115.266,5,6,1
f6lj0qqzBam_n8jcMOVIzQ,Las Vegas Running Tours,,,Las Vegas,NV,,36.175,-115.136,5,4,1
fadsO_RMR828cNDOwSqQGw,"Charlie's Lunch",Southeast,,Las Vegas,NV,89123,36.0357,-115.153,4,4,0
fAU948kCaESzxAD_nF7rYw,Vegas Republik Group,Downtown,,Las Vegas,NV,,36.1699,-115.14,4,4,1
FC5Vl9QgTM5Z9d0CW5t95g,Anything U Want Delivery Service,Southeast,,Las Vegas,NV,89123,36.0357,-115.153,4.5,92,1
FcdBYGaIf6V30jQmQ6ZJCQ,Ticketmaster,,,Las Vegas,NV,89101,36.1697,-115.124,1,11,1
fdgJqNRJuHAoCU7BWbHibg,Bell Towing,Anthem,,Las Vegas,NV,89105,35.99,-115.09,3.5,3,1
feGaiQ7i1beHBJerA919Kw,Payless Appliance Repair,Southeast,,Las Vegas,NV,89123,36.0357,-115.153,4.5,20,1
EfAqol3tWckyNrBMIooJmg,Kabob N More,The Strip,3049 S Las Vegas Blvd,Las Vegas,NV,89109,36.1318,-115.164,3.5,256,1
C2QQN6wmEBSCcohrMP7s5A,Ah So,The Strip,3500 S Las Vegas Blvd,Las Vegas,NV,89109,36.1177,-115.175,3.5,7,0
dn51F67VLgPuqy_8SFk9oA,Village Pub and Cafe,Eastside,4178 Koval Ln,Las Vegas,NV,89109,36.113,-115.163,3.5,532,1
EAwh1OmG6t6p3nRaZOW_AA,"Ellis Island Hotel, Casino & Brewery",Eastside,4178 Koval Ln,Las Vegas,NV,89109,36.113,-115.163,4,1946,1
EdIFp1tdPi1267hm3da6Nw,Ellis Island BBQ,Eastside,4178 Koval Ln,Las Vegas,NV,89109,36.1132,-115.163,4,97,1
dlTgsi51JXinnmijEVuITw,Popeyes Louisiana Kitchen,Northwest,7181 W Craig Rd,Las Vegas,NV,89129,36.2394,-115.251,3,47,1
da17_EW7GaYZWw1Z1JKSmw,"Denny's",The Strip,3001 S Las Vegas Blvd,Las Vegas,NV,89109,36.1329,-115.164,3,143,1
EU8Hp2rTEptiwCH4eLYZBw,Jack In the Box,,800 N Decatur Blvd,Las Vegas,NV,89107,36.1797,-115.206,2,13,1
eh127ASMZstrELE0K0XADw,"Luke's Lobster Las Vegas",The Strip,3200 S Las Vegas Blvd,Las Vegas,NV,89109,36.1266,-115.17,4.5,368,1
FaoFBNhBA1PbUD2uuB_vbw,Bare Escentuals,The Strip,3200 S Las Vegas Blvd,Las Vegas,NV,89109,36.1272,-115.172,4.5,13,1
CUEtInSD5GYtsjAZGT603g,Boca Park Fashion Village,Westside,750 S Rampart Blvd,Las Vegas,NV,89145,36.1643,-115.29,4,32,1
eduRavkml8awmPachSZXuw,Kona Grill,Westside,750 S Rampart Blvd,Las Vegas,NV,89145,36.1639,-115.29,3.5,699,1
dOZXF4OwDaXXB3NYA7xj8w,Subway,The Strip,3645 S Las Vegas Blvd,Las Vegas,NV,89109,36.1142,-115.173,2,9,1
EgNqQM_pzECJVJk1h08bGA,Vegas Family Vision,Westside,8750 W Charleston Blvd,Las Vegas,NV,89117,36.1615,-115.287,4,5,1
czlWRKl1HJwG9p5VZUdIlg,Villa Fresh Italian Kitchen,Southeast,5757 Wayne Newton Blvd,Las Vegas,NV,89119,36.0832,-115.145,3,6,1
CZyw_Mj7XAtqxLQzbRvyLg,Air Canada,Southeast,5757 Wayne Newton Blvd,Las Vegas,NV,89111,36.084,-115.154,1,7,1
d2IDbGP7tT8C6vBtxdpmLg,Baja Fresh,Southeast,5757 Wayne Newton Blvd,Las Vegas,NV,89135,36.0854,-115.15,2.5,42,1
dciKn2Otp8nAMi4AurPjsg,McCarran Airport Terminal 3,Southeast,5757 Wayne Newton Blvd,Las Vegas,NV,89119,36.0854,-115.139,4,233,1
DFb1yJLwBx5M48mP4jhAOQ,"Dewar's Clubhouse",Southeast,5757 Wayne Newton Blvd,Las Vegas,NV,89119,36.0856,-115.135,1.5,9,1
dWFUKB_HPBIE87AFBHEb_w,Spirit Airlines,Southeast,5757 Wayne Newton Blvd,Las Vegas,NV,89119,36.0857,-115.153,1.5,983,1
e2QZOsOJotQO1rFA2M7OEw,Air Canada Rouge,Southeast,5757 Wayne Newton Blvd,Las Vegas,NV,89119,36.084,-115.154,1.5,3,1
ecBpMmQGGlUWtvPNkoYBIA,JetBlue,Southeast,5757 Wayne Newton Blvd,Las Vegas,NV,89111,36.0854,-115.15,3,115,1
eiGpYEqb3Fe9qIGK7MoFvQ,Brighton Collectibles,Southeast,5757 Wayne Newton Blvd,Las Vegas,NV,89111,36.084,-115.154,3.5,9,1
ET8WuErpImo0zxS673gLxw,"Rachel's Kitchen",Southeast,5757 Wayne Newton Blvd,Las Vegas,NV,89136,36.081,-115.136,4,35,1
FaHADZARwnY4yvlvpnsfGA,McCarran International Airport,Southeast,5757 Wayne Newton Blvd,Las Vegas,NV,89119,36.085,-115.151,3.5,3284,1
Em_U9esTgiJfb9kIZL36kw,Subway,Southeast,6500 Boulder Hwy,Las Vegas,NV,89122,36.0836,-115.033,2.5,8,1
CeevPqFuG8g2SeyEO6TtCA,Champion Gourmet,Chinatown,5115 Spring Mountain Rd,Las Vegas,NV,89146,36.1256,-115.211,4,11,0
coVhQD_EAnCof_a8sGM03g,Provence Bakery,Chinatown,5115 Spring Mountain Rd,Las Vegas,NV,89146,36.1256,-115.211,2,8,0
dKrFJj4eXGHggiyOgtJTVg,SF Supermarket,Chinatown,5115 Spring Mountain Rd,Las Vegas,NV,89146,36.1255,-115.211,3.5,42,1
DChQQ3OZJ75dZGNQFliljg,"Maria's Market",,3310 S Nellis Blvd,Las Vegas,NV,89121,36.1284,-115.065,3,4,1
dpL2gSa1HHPeDX1cWdWH4g,Beauty Supply Warehouse,,3310 S Nellis Blvd,Las Vegas,NV,89121,36.1284,-115.065,3,14,1
cSUWEbmMyJAv87Yd9LnvUA,"Manila's Best - A Taste of Home",Westside,5191 W Charleston Blvd,Las Vegas,NV,89146,36.1585,-115.21,3.5,19,0
CR6RbcqdBHZn5WW8JQw9Tw,Las Vegas Day School,Westside,3275 Red Rock St,Las Vegas,NV,89146,36.1308,-115.224,4,8,1
EzvQSacRpQhFU_p8NgiVJw,48th and Crepe,The Strip,3790 S Las Vegas Blvd,Las Vegas,NV,89109,36.1028,-115.174,3.5,140,1
ByFMv3p5X1aNeZhU61rDcA,Stratosphere,The Strip,2000 S Las Vegas Blvd,Las Vegas,NV,89104,36.1477,-115.156,2.5,1662,1
C6pzMOksXBZ1sRZpzJ02cQ,MJ Live A Michael Jackson Tribute,The Strip,2000 S Las Vegas Blvd,Las Vegas,NV,89104,36.1472,-115.156,4,195,1
cJ9BqupaJVeCTQQBWA3PAw,"Little Caesar's Pizza",Sunrise,2272 S Nellis Blvd,Las Vegas,NV,89104,36.1451,-115.063,2,18,1
coNLfMa8FR4LOlyufXJoCw,Playboy Comedy Club,,4321 W Flamingo Rd,Las Vegas,NV,89103,36.1145,-115.196,3,4,1
dT9316C_MJjATvv7GByROg,Palms Pool,,4321 W Flamingo Rd,Las Vegas,NV,89103,36.1144,-115.193,3,105,1
dqtWVr1WlaQcmPPCrmZH3w,Del Taco,Northwest,4470 N Rancho Dr,Las Vegas,NV,89130,36.2413,-115.233,2,23,1
eJFa1FVr6Qs2g2SPKHPjgA,Teavana,The Strip,3377 S Las Vegas Blvd,Las Vegas,NV,89109,36.1226,-115.171,4.5,7,0
ByYn1vNlI6MY_ZNoaH8eCw,Pegasus,Eastside,375 E Harmon Ave,Las Vegas,NV,89109,36.1075,-115.156,2,9,1
EVYGEs6vJwUPvapGPrKvfA,Jack In the Box,Southeast,455 E Silverado Ranch Blvd,Las Vegas,NV,89183,36.0129,-115.154,2.5,34,1
d2rFJ3_8ux87uyZVFGmlag,IHOP,Westside,1401 S Decatur Blvd,Las Vegas,NV,89102,36.1542,-115.207,2.5,73,1
cvdPxYelSnPqecb7FekH_g,"Joker's",,1631 N Decatur Blvd,Las Vegas,NV,89107,36.1888,-115.207,4,6,1
dOKZGCwnWf2Udi0AtPd6VA,SmartStyle,Spring Valley,7200 Arroyo Crossing Pkwy,Las Vegas,NV,89113,36.0647,-115.248,2.5,5,1
DxzAGrpddzgGmdtNBHgi8g,Baskin Robbins,The Lakes,9151 W Sahara Ave,Las Vegas,NV,89117,36.144,-115.297,2,84,1
DLJCwHGtbAV31UQ1lnIjlw,Siena Italian Authentic Trattoria and Deli,Westside,9500 W Sahara Ave,Las Vegas,NV,89117,36.145,-115.302,3.5,288,1
c53dUaD6WTUQ1egGDW8tsA,Residence Inn by Marriott Las Vegas Convention Center,Eastside,3225 Paradise Rd,Las Vegas,NV,89109,36.1309,-115.156,3.5,68,1
EALho0Fg7DkwqV36iPFqZA,House After Hours,Westside,3355 Procyon St,Las Vegas,NV,89102,36.1294,-115.189,2,3,1
DR3oRFTsbwkSOHH9YLS38w,DMV Drop & Smog,Southwest,8095 S Rainbow Blvd,Las Vegas,NV,89139,36.0418,-115.244,4,9,0
e4IefygVJZ8UO1JtsO7h4g,Water Cafe,,3981 E Sunset Rd,Las Vegas,NV,89120,36.0707,-115.088,5,5,1
DAG8irsIf0hMsEgDbrOE_A,"Layla's Palace",Eastside,3430 E Tropicana Ave,Las Vegas,NV,89121,36.1009,-115.1,5,5,1
eLvQ_LmsvPQ3NYvBwjS1HA,Bank of America,Eastside,3430 E Tropicana Ave,Las Vegas,NV,89121,36.101,-115.1,1.5,12,1
bYw7mT1e3frkxG0nd2_mjg,"Lucky Cheng's Restaurant",The Strip,3663 S Las Vegas Blvd,Las Vegas,NV,89109,36.1107,-115.172,3.5,11,0
bxCKBd1qsafnKXlWrCK20g,"Siegel's 1941",Downtown,600 Fremont St,Las Vegas,NV,89101,36.1688,-115.139,3,142,1
CqCuUFviicW4OAHP3OOFIQ,El Cortez Barber Shop,Downtown,600 Fremont St,Las Vegas,NV,89101,36.1692,-115.139,4.5,7,1
EgWUJ6CSBN8laC58nmFTZA,Starting Line Up,Westside,3310 S Jones Blvd,Las Vegas,NV,89146,36.1286,-115.224,3.5,7,1
e9ReYEygFmRszaWKP9ndFg,H&M,Southeast,6605 Las Vegas Blvd,Las Vegas,NV,89119,36.0674,-115.178,3,109,1
EqisTm5p7M27J4NUY5XG_w,Potato Corner,Southeast,6605 Las Vegas Blvd,Las Vegas,NV,89119,36.0677,-115.177,3,41,1
EomaPrsFLVSe9TLRtpevwA,Dairy Queen,,7501 W Lake Mead Blvd,Las Vegas,NV,89128,36.1952,-115.257,3.5,30,1
BYp4NUxpwXCsTAoEmksLxA,Cornerstone,,4000 W Flamingo Rd,Las Vegas,NV,89103,36.1168,-115.194,4,47,1
deL9fV4Jw3XhS0WqGRKgiA,Chicago Brewing,Downtown,202 Fremont St,Las Vegas,NV,89101,36.1701,-115.143,4,210,1
DIpJ6yQn2U0fnxctTngtcw,Mike Hammer - Comedy Magic Show,Downtown,202 Fremont St,Las Vegas,NV,89101,36.1699,-115.144,4.5,86,1
dKdApYVFDSNYsNOso6NYlA,White Castle,The Strip,3411 S Las Vegas Blvd,Las Vegas,NV,89109,36.1208,-115.172,3,987,1
CiX2eq6Jp7nzUX6Nlu5N6w,Diva Beauty - A Threading Boutique,Westside,4300 Meadows Ln,Las Vegas,NV,89107,36.1723,-115.196,3.5,38,1
eU_XJ4uNAlRoH4tNfWtz9g,"Tony's Mexican Food",Westside,4300 Meadows Ln,Las Vegas,NV,89107,36.1725,-115.197,4,5,0
f5PPtPxB7CLgQuHiUBeBcQ,Brooklyn Bagel,Eastside,2430 E Flamingo Rd,Las Vegas,NV,89121,36.1152,-115.118,2,3,0
cN87VUbTH3Ne2Y1LTAGP1Q,Kids R Kids,Westside,2830 S Cimarron Rd,Las Vegas,NV,89117,36.1382,-115.27,3.5,14,1
dENns4dukYRZunxCOUzRsw,"Buck's Tavern",Sunrise,1204 N Nellis Blvd,Las Vegas,NV,89110,36.1818,-115.062,3,4,1
DESv2ys6SjBKA4SyDtJvxw,"Ferraro's Italian Restaurant & Wine Bar",Eastside,4480 Paradise Rd,Las Vegas,NV,89169,36.1092,-115.152,4,756,1
F2DJHnTwMgzgGcl1lX8Q0A,Regal Cinemas Colonnade 14,Southeast,8880 S Eastern Ave,Las Vegas,NV,89123,36.0276,-115.118,3,87,1
B_mwoIYQR2Q4IpL_H2ifJg,Terrible Herbst,Southeast,8132 S Las Vegas Blvd,Las Vegas,NV,89123,36.0416,-115.171,2,6,1
eBtEx6IQsQDoIDJXTDKdXA,"Arby's Roast Beef Sandwich Restaurants",Spring Valley,4830 S Fort Apache Rd,Las Vegas,NV,89147,36.1017,-115.297,2.5,30,1
CeWu2SuUQBYnS68sgg04wA,7-Eleven,Eastside,3275 S Eastern Ave,Las Vegas,NV,89109,36.1301,-115.119,1.5,4,1
Ey1iEY8yAQG5MEBZPQ_niQ,Fremont Hotel & Casino,Downtown,200 Fremont St,Las Vegas,NV,89101,36.1711,-115.145,3,269,1
cHAhW7XJ2no_qzc46HpohQ,Five Star Tavern,,1905 N Decatur Blvd,Las Vegas,NV,89108,36.1939,-115.207,3.5,5,1
eKVCZlOkvf7gsHazOX_dLQ,The Jungle Zone,Spring Valley,3655 S Durango Dr,Las Vegas,NV,89147,36.1233,-115.28,5,235,1
diwRPVKeYiUJ9tqlr1orAg,Taco Bell,Southeast,6461 Boulder Hwy,Las Vegas,NV,89122,36.0844,-115.032,2.5,33,1
BxRTF1hmGAzMzkTDsEp2gw,Panera Bread,,7175 W Lake Mead Blvd,Las Vegas,NV,89128,36.1958,-115.249,3.5,195,1
E2ZpdfUVGZphcYnSZfjSug,Gamestop,Centennial,7950 W Tropical Pkwy,Las Vegas,NV,89149,36.2708,-115.269,2.5,22,1
dhZBWy4TCrNegiH_nwNAiQ,Terrible Herbst,Southwest,10590 Southern Highlands Pkwy,Las Vegas,NV,89141,35.9972,-115.207,2.5,3,1
DDfGmZ07nTAR579uCd7gzQ,"McDonald's",Southeast,6005 S Eastern Ave,Las Vegas,NV,89119,36.0803,-115.122,1,8,1
COgwFthJpS4We16W5Gf4lw,Pamplemousse Le Restaurant,Downtown,400 E Sahara Ave,Las Vegas,NV,89104,36.1441,-115.152,4,205,1
d5jNxllk5BFt9R4YUEnSyQ,Yukon Grille,,4575 Boulder Hwy,Las Vegas,NV,89121,36.1242,-115.076,4,20,1
eUk0SJ81Bqzf4aQvH45C8g,7-Eleven,,6885 W Flamingo Rd,Las Vegas,NV,89103,36.1141,-115.242,3,4,0
d6BOggptRCZcw7y5SI5Tww,Layalina Mediterranean Restaurant,Chinatown,6870 Spring Mountain Rd,Las Vegas,NV,89146,36.1269,-115.241,1.5,6,0
Ea3BblvC4zzagYI_1cNumA,"Capriotti's Sandwich Shop",Westside,6340 W Charleston Blvd,Las Vegas,NV,89107,36.1596,-115.233,4,66,1
DOPUavsTUzTcpn3PrK5tUw,Total Wine & More,Westside,730 S Rampart Blvd,Las Vegas,NV,89145,36.1631,-115.289,4.5,268,1
D9iGotN_nI8MCzVpISep9w,Que Huong Restaurant,Chinatown,3409 S Jones Blvd,Las Vegas,NV,89146,36.1265,-115.226,4,27,0
eNrBPQA92s7ckh2FOWi8Eg,"Domino's Pizza",Summerlin,1970 Village Center Cir,Las Vegas,NV,89134,36.1917,-115.307,3.5,18,1
Dfbg3m2ce1VUzJ5i6Z7IuA,Desnudo Tacos,Westside,3240 Arville St,Las Vegas,NV,89102,36.1308,-115.199,4,58,0
cCjNfJT_zggboDCooV29Sg,Juicy Couture Outlet,Downtown,875 S Grand Central Pkwy,Las Vegas,NV,89106,36.1634,-115.159,3.5,17,0
D8ig1xQwOrbAuT_Iej9KCQ,Zumiez,Downtown,875 S Grand Central Pkwy,Las Vegas,NV,89106,36.1634,-115.159,4,3,1
Ch3HkwQYv1YKw_FO06vBWA,"P.F. Chang's",Eastside,4165 S Paradise Rd,Las Vegas,NV,89169,36.1135,-115.154,3.5,230,1
Ei21gZXbsXbJlWL0QxLVzA,"Domino's Pizza",Southeast,3395 E Tropicana Ave,Las Vegas,NV,89121,36.0997,-115.101,2.5,27,1
CsVCUymHT99HjyLuHNtUjA,Subway,Downtown,2520 S Eastern Ave,Las Vegas,NV,89169,36.1439,-115.118,1.5,8,1
CZF9Nm8CFY2R9ZhfwYIARQ,"Giuseppe's Bar & Grille",Spring Valley,6065 S Durango Dr,Las Vegas,NV,89113,36.0786,-115.28,3.5,195,1
ccd6w9w81PUBmtV1DFXgig,Sonic Drive-In,Southeast,2082 E Warm Springs Rd,Las Vegas,NV,89119,36.0579,-115.123,2.5,89,1
eshfr6MiMcjsyT31lNH07Q,M.J. Christensen Elementary School,The Lakes,9001 Mariner Cove Dr,Las Vegas,NV,89117,36.1373,-115.294,3.5,3,1
EQD9Ii9UOFnd8lorP5IsEw,DQ Grill & Chill Restaurant,Southwest,7715 S Rainbow Blvd,Las Vegas,NV,89113,36.0482,-115.244,2.5,5,1
F3oDNZGUJBIHHy4wQ5jRGw,Dairy Queen,Southwest,7715 S Rainbow Blvd,Las Vegas,NV,89113,36.0482,-115.244,2,84,1
c_3abcaptUG0d4A4LWMe7w,"Carl's Jr.",Centennial,6949 N Durango Dr,Las Vegas,NV,89149,36.2863,-115.288,2.5,38,1
cKXMA7AoyvrFKaZzNOp0nA,Tuscany Gardens,Eastside,255 E Flamingo Rd,Las Vegas,NV,89169,36.1134,-115.16,4,102,1
eefMnLfjlc3I166DyNZjXA,Palazzo Restaurant At Tuscany Hotel & Casino,Eastside,255 E Flamingo Rd,Las Vegas,NV,89109,36.1134,-115.16,4.5,4,1
eyl5g8MzVLoFjhtSD9DTrw,T Spot,Eastside,255 E Flamingo Rd,Las Vegas,NV,89169,36.1134,-115.16,3.5,5,0
DCH7rdGj1G4gM73S8IjLag,"Marie Callender's Restaurants & Bakeries",Downtown,600 E Sahara Ave,Las Vegas,NV,89104,36.1443,-115.146,3,27,1
FbayoQWK77lRJ7Luo2WKlA,Panda Express,Downtown,32100 S Las Vegas Blvd,Las Vegas,NV,89101,36.1658,-115.143,2,4,0
C9ImzBi5fn742ZcAYDww2A,Rise & Shine - A Steak & Egg Place,Southwest,10690 Southern Highlands Pkwy,Las Vegas,NV,89141,35.9949,-115.206,4,1191,1
eR_oK1L2MOB6eu9J71ymyQ,Liquor Outlet,Southeast,1725 E Warm Springs Rd,Las Vegas,NV,89123,36.0571,-115.129,3.5,8,1
CiAZtA0C8AYcPdaaKt816A,"Carl's Jr.",Eastside,2380 E Flamingo Rd,Las Vegas,NV,89119,36.115,-115.12,3,25,1
Crqj390cYtDdUbwSokzPQw,Circle K,Southeast,8835 S Eastern Ave,Las Vegas,NV,89123,36.0288,-115.119,3.5,7,1
E6VoYfE4YDQueOHYpdyQaQ,Empire Bagels,Spring Valley,6105 S Fort Apache Rd,Las Vegas,NV,89148,36.0773,-115.298,3,78,0
eRjcli4nDHRwhByViUz9Ow,"Rosati's Pizza",Summerlin,10030 W Cheyenne Ave,Las Vegas,NV,89129,36.2188,-115.314,3,124,1
dkRhL2d8R9b28W0SUtWzgA,Target,Eastside,4001 S Maryland Pkwy,Las Vegas,NV,89119,36.1166,-115.139,3,88,1
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,Westside,1029 S Rainbow Blvd,Las Vegas,NV,89145,36.1597,-115.245,4.5,873,1
f5dDF5ZUlL1WIOtsaZ8JtQ,Jiffy Smog,,920 N Buffalo Dr,Las Vegas,NV,89128,36.1819,-115.259,3.5,19,1
e8ZuGeCuJARJZnd4SERG8w,Nail Design,Eastside,3242 E Desert Inn Rd,Las Vegas,NV,89121,36.1303,-115.103,4.5,10,1
C8f5OJ_UzLtoN1Ovu6JWRw,Kiesub Electronics,,3185 S Highland Dr,Las Vegas,NV,89109,36.1321,-115.177,3,10,1
DnQeRQH6IF6i6qLwtn0S7g,7-Eleven,Spring Valley,9011 W Flamingo Rd,Las Vegas,NV,89147,36.1144,-115.289,3.5,10,1
CAxHrXoPrbf0e0AYFPhv6g,Village Pub & Poker,Southeast,8515 S Eastern Ave,Las Vegas,NV,89123,36.0344,-115.119,4,75,1
d6_51PI94EC1C5sG9hi6HA,Timbers - Novat,Northwest,3370 Novat St,Las Vegas,NV,89129,36.2216,-115.328,3.5,67,1
d8780v952K4jQm0bcGRVTA,Club Platinum,Eastside,311 E Flamingo Rd,Las Vegas,NV,89109,36.1141,-115.159,3,20,1
Dn_x7Fiy4OEmCKHpeAV1Rg,Stonehouse Bar & Grill,,3889 E Craig Rd,Las Vegas,NV,89115,36.2404,-115.08,3.5,16,1
dOGLTIMqqQZn8xxBRsU6CQ,Kung Fu Thai & Chinese Restaurant,Chinatown,3505 S Valley View Blvd,Las Vegas,NV,89103,36.1262,-115.19,3.5,438,1
Dc4tY9WKJu_7ImduMDAWlQ,Sushi Wabi,Summerlin,8427 W Lake Mead Blvd,Las Vegas,NV,89128,36.1975,-115.28,4,23,1
DbPsnVXYkmZyP7HGnopJfA,Le Cordon Bleu,Summerlin,1451 Center Crossing Rd,Las Vegas,NV,89144,36.1883,-115.313,3,17,1
dblGQtHAzNy1ACis1m2shw,New York Chinese Restaurant,Spring Valley,3545 S Fort Apache Rd,Las Vegas,NV,89147,36.1251,-115.298,3.5,132,1
cth3pA7Mj_v2Ka9GeOd0Ng,Gene Woods Racing Experience,Southeast,121 E Sunset Rd,Las Vegas,NV,89119,36.0699,-115.166,4.5,164,1
C0xD4UhBP0YydRhd9YDnzg,Tattoos By Steve Rieck,Westside,8416 W Desert Inn Rd,Las Vegas,NV,89118,36.1304,-115.275,5,5,1
DwyV2fEB84kTm1Ay0xibmw,HGVClub,Eastside,455 Karen Ave,Las Vegas,NV,89109,36.1399,-115.152,4.5,4,1
DpBhXBiaSn0d0qEtwuuqPA,Sun Clip Express,Southeast,7400 Las Vegas Blvd S,Las Vegas,NV,89123,36.0524,-115.169,4,4,1
eV1pUd6EMUopF7PPiYPArA,Charlotte Russe,Southeast,7400 Las Vegas Blvd S,Las Vegas,NV,89123,36.0518,-115.169,3,8,1
ExDa46vucXON6NkbYUCyLg,G H Bass,Southeast,7400 Las Vegas Blvd S,Las Vegas,NV,89123,36.0524,-115.169,3.5,5,0
cdc6GmhdDY7KQnuPa8rldw,Laos Market,,629 N Las Vegas Blvd,Las Vegas,NV,89101,36.1761,-115.137,4.5,41,1
DAkse7CKuqt1rmxuu3htIw,Terrible Herbst,Southwest,6915 Blue Diamond Rd,Las Vegas,NV,89178,36.0219,-115.244,2.5,13,1
EqUlVPI8t9A96BIvWdW1pw,"Joey's Tavern",Northwest,7081 W Craig Rd,Las Vegas,NV,89129,36.2379,-115.248,3.5,53,1
ciHUDldxq7Dz65GPsV3QMw,"Selma's Cookies",Southeast,3315 E Russell Rd,Las Vegas,NV,89120,36.0857,-115.104,4.5,3,0
E_UTAb699X69KEtT0KlpuQ,Primaris Construction,Southeast,3315 E Russell Rd,Las Vegas,NV,89120,36.0943,-115.11,5,5,1
c75jLTjlgA9q3gImLEGT6w,"The Cook's Shop Pizzeria",Southeast,3375 E Russell Rd,Las Vegas,NV,89120,36.0856,-115.102,3.5,3,0
cWnla16N9MrlsCMc3uCjtA,Southern Wine & Spirits of Nevada,Southwest,8400 S Jones Blvd,Las Vegas,NV,89139,36.0372,-115.225,4.5,8,1
dJyvE8huwBlyUWcjPJJFDQ,Mediterranean Market,Chinatown,6020 Spring Mountain Rd,Las Vegas,NV,89103,36.1258,-115.224,4,20,1
COQMWoDNhnNWHafZjGh0Dw,"Carl's Jr.",Westside,150 S Rainbow Blvd,Las Vegas,NV,89145,36.1725,-115.245,2.5,24,1
CtKHpbNOmzbh_4W349eObQ,7-Eleven,,1600 N Decatur Blvd,Las Vegas,NV,89108,36.1887,-115.206,1.5,3,1
dBmhVzIS6l893AT8VQWoIw,KSHP Radio,Westside,2400 S Jones Blvd,Las Vegas,NV,89146,36.1454,-115.224,3.5,6,1
F7OsiFk9aLZtqZczA84xpw,Popeyes Louisiana Kitchen,Southeast,4910 S Maryland Pkwy,Las Vegas,NV,89119,36.1004,-115.136,2,45,1
elqbBhBfElMNSrjFqW3now,Pin Kaow Thai Restaurant,,1974 N Rainbow Blvd,Las Vegas,NV,89108,36.1954,-115.241,4,553,1
CrkO1a7Mp5Vd9uitXI0sXQ,"David Wilson's Toyota of Las Vegas",Eastside,3255 E Sahara Ave,Las Vegas,NV,89104,36.1433,-115.105,2.5,137,1
Dh864nl6ntoqp6PR27yIjw,Payless Cleaners,Northwest,4275 N Rancho Dr,Las Vegas,NV,89130,36.2372,-115.231,2,6,1
cHtJHU0iMongcIQvjXVhCw,Terrible Herbst,,4070 Arville St,Las Vegas,NV,89103,36.1158,-115.199,3,36,1
Cxd0CSaDsCmPqSCFkQDfIQ,Starbucks,Southeast,5715 S Eastern Ave,Las Vegas,NV,89119,36.0857,-115.119,3.5,58,1
DJXZrIi4k1Iyd1mQRwxIMg,Gyro Time,Southeast,5715 S Eastern Ave,Las Vegas,NV,89119,36.0855,-115.119,3.5,69,1
CAyZYiMPZZfCyAkFcMjfVQ,Halloveen At the Magical Forest,Westside,6300 W Oakey Blvd,Las Vegas,NV,89146,36.1522,-115.232,4,10,1
Ctyt6cIbMVzT4jJsIj9H8w,Sprouts Farmers Market,Centennial,8441 Farm Rd,Las Vegas,NV,89131,36.2999,-115.282,5,12,1
ejcVeQztxXY6NX2O2SE0Rw,"PT's",Spring Valley,3935 S Durango Dr,Las Vegas,NV,89147,36.1194,-115.28,3,42,1
E48Fxo1H85mc2Vq0FcSnRQ,Delta Auto Care,,6658 Boulder Hwy,Las Vegas,NV,89122,36.0786,-115.027,4,9,1
