businessId,flagged_reviews,one_star_count,total_reviews,total_stars,word_count,proportion_flagged_reviews,average_flagged_words_per_review,average_stars_per_review,proportion_one_star,name,neighborhood,address,postal_code,stars,review_count,categories,ifFail,failTimes
DPmZTwZuknnVPAeIGJq5SA,12,16,80,263,12,0.15,0.15,3.2875,0.2,"Lee's Sandwiches",Southwest,7537 S Rainbow Blvd,89139,3.5,80,Vietnamese;Sandwiches;Restaurants,1,1
f5IN-6LowoYpxDeQwb0dow,7,9,14,27,16,0.5,1.14286,1.92857,0.642857,"Church's Chicken",Downtown,1625 E Charleston Blvd,89104,2,14,Restaurants;Chicken Wings;Fast Food,1,1
tXqaK0lBEE1XJbzDPsdFvg,11,32,229,808,11,0.0480349,0.0480349,3.52838,0.139738,Farmer Boys,Spring Valley,5847 S Decatur Blvd,89118,3.5,230,American (Traditional);Restaurants;Breakfast & Brunch;Mexican;Burgers;Sandwiches;Salad,0,0
gAqckPMHgXQOnJ0G3OPgFw,1,0,124,610,1,0.00806452,0.00806452,4.91935,0,Popularity Gourmet Popcorn,Centennial,6640 N Durango Dr,89149,5,125,Popcorn Shops;Desserts;Food;Specialty Food,0,0
wlcHT4d52xh52ZsIxxuGFg,12,17,104,346,15,0.115385,0.144231,3.32692,0.163462,Smashburger,Spring Valley,5130 S Fort Apache Rd,89148,3.5,104,Restaurants;Fast Food;Burgers,1,1
wTDsirjG5uWh9go8RLvJcQ,3,33,241,883,3,0.0124481,0.0124481,3.6639,0.136929,"Robert Irvine's Public House",The Strip,3801 S Las Vegas Blvd,89109,3.5,241,Pubs;Bars;Restaurants;Gastropubs;Nightlife;American (New),0,0
Yiw2jUJzUdFmglHZgj4RaQ,9,15,236,925,12,0.0381356,0.0508475,3.91949,0.0635593,808 Tapas,Westside,9350 W Sahara Ave,89117,4,236,Sushi Bars;Japanese;Asian Fusion;Restaurants,0,0
DV13F0bhe55dV1AhwoO50g,37,22,199,640,43,0.18593,0.21608,3.21608,0.110553,Beauty Bar,Downtown,517 Fremont St,89101,3,199,Nightlife;Bars;Music Venues;Dance Clubs;Arts & Entertainment,1,2
RQu_Bv7EFf5NKMnh_3E7Ag,15,20,241,838,18,0.0622407,0.0746888,3.47718,0.0829876,Sedona Lounge,Spring Valley,9580 W Flamingo Rd,89147,3.5,241,Restaurants;American (New),1,1
6Zogn4PXnK-ODBiRy5iz7Q,26,1,100,447,26,0.26,0.26,4.47,0.01,"Sugar Bee's Bakery",Southwest,7835 S Rainbow Blvd,89139,4.5,100,Desserts;Food;Custom Cakes;Bakeries,0,0
A0X1baHPgw9IiBRivu0G9g,49,31,642,2683,60,0.076324,0.0934579,4.17913,0.0482866,Patisserie Manon,Westside,8751 W Charleston Blvd,89117,4,642,Food;French;Restaurants;Bakeries,1,1
EnCIojgP5KTr1leaysFE3A,70,21,1222,5419,89,0.0572831,0.0728314,4.43453,0.0171849,Viva Las Arepas,Downtown,1616 S Las Vegas Blvd,89104,4.5,1222,Venezuelan;Restaurants;Food Stands;Latin American,1,2
xuAY1qnAMrzkNyTd0K0Tcg,0,5,98,422,0,0,0,4.30612,0.0510204,"Dougie J's Cafe",Downtown,603 S Las Vegas Blvd,89101,4.5,98,Sandwiches;Burgers;Breakfast & Brunch;Restaurants;Cafes,1,4
GwKFPfQA5kYcVSnPBpjtzg,20,12,73,237,20,0.273973,0.273973,3.24658,0.164384,"Garfield's Restaurant",Summerlin,2620 Regatta Dr,89128,3,73,Restaurants;American (New),1,1
qw9SyduMZ53KB6GlBQqvZQ,0,0,55,269,0,0,0,4.89091,0,Bosa Boba Cafe,Chinatown,3355 Spring Mountain Rd,89102,5,55,Vietnamese;Bubble Tea;Sandwiches;Food;Coffee & Tea;Restaurants,0,0
Fj0zObYm5McHcbtE6MSU0A,6,9,63,235,6,0.0952381,0.0952381,3.73016,0.142857,Asian Garden,Sunrise,560 N Nellis Blvd,89110,3.5,63,Chinese;Restaurants;Thai,1,8
fIaDNl_mv6Oz3Ro4sil_Qw,0,3,23,94,0,0,0,4.08696,0.130435,El Steak Burrito,Chinatown,4590 Spring Mountain Rd,89102,4,23,Mexican;Latin American;Restaurants,1,5
5SWijNkjwQVQjsMOcmG2Fw,0,0,6,30,0,0,0,5,0,Blush Salon,Southeast,6360 S Pecos Rd,89120,5,6,Hair Salons;Beauty & Spas,1,1
qTTBJ83d-nWSnQpXyd44gA,24,29,338,1426,24,0.0710059,0.0710059,4.21894,0.0857988,Maza Mediterranean Grill & Lounge,Westside,2550 S Rainbow Blvd,89146,4,338,Restaurants;Turkish;Halal;Lounges;Beer;Wine & Spirits;Greek;Mediterranean;Nightlife;Bars;Middle Eastern;Food,1,1
5JjGTaZkHbbjBrzBODcsAQ,31,22,268,1055,31,0.115672,0.115672,3.93657,0.0820896,Daisho Sushi,Southeast,7435 S Eastern Ave,89123,4,268,Salad;Japanese;Sushi Bars;Restaurants,1,1
_OTl6V2oUfMMmoDWD2nXVg,21,5,80,322,21,0.2625,0.2625,4.025,0.0625,Beau Monde Bakery,Summerlin,2380 N Buffalo Dr,89128,4,80,Food;Gluten-Free;Restaurants;Bakeries,0,0
a3jFGgoWbPkPGENEafiXwg,21,23,160,506,22,0.13125,0.1375,3.1625,0.14375,"Binion's Cafe",Downtown,128 Fremont St,89101,3,160,Arts & Entertainment;Steakhouses;Diners;Cafes;Restaurants;Casinos;Chinese;Food,1,4
XPIUUhZyClvXW4-rT3tRMQ,8,5,185,782,10,0.0432432,0.0540541,4.22703,0.027027,"Bahama Buck's",Spring Valley,7345 Arroyo Crossing Pkwy,89113,4,185,Desserts;Shaved Ice;Food;Juice Bars & Smoothies,1,1
8FUzCm4Q13MJMX7N6ftmQw,10,12,204,843,10,0.0490196,0.0490196,4.13235,0.0588235,China Hot Wok,Northwest,7121 W Craig Rd,89129,4,204,Chinese;Ethnic Food;Noodles;Specialty Food;Restaurants;Food;Seafood,1,3
1yWINuTOUBQj8ELqRNDOWA,1,2,443,2079,1,0.00225734,0.00225734,4.693,0.00451467,Gelato Bar,Chinatown,3849 Spring Mountain Rd,89102,4.5,443,Food;Desserts;Coffee & Tea;Gelato,1,2
9iNZ2o5jt-zpdMoAOgd7_g,2,2,24,89,2,0.0833333,0.0833333,3.70833,0.0833333,China Kitchen,,4985 E Craig Rd,89115,3.5,24,Chinese;Restaurants,1,4
iRFaq249LVEFGeXLzPULnQ,8,12,106,401,8,0.0754717,0.0754717,3.78302,0.113208,Diamond Chinese Restaurant,,3449 Industrial Rd,89109,4,106,Restaurants;Chinese,1,6
Nsi49BE_XsjJ0oOXwhH8hA,24,26,56,126,39,0.428571,0.696429,2.25,0.464286,China Star Buffet,Eastside,2590 S Maryland Pkwy,89109,2,56,Chinese;Restaurants,1,3
yYMTMtguT90BfMJVxasFuw,11,19,153,585,11,0.0718954,0.0718954,3.82353,0.124183,China Gourmet,Westside,9002 W Sahara Ave,89117,4,154,Chinese;Restaurants,1,1
hrNIDao4XnOhrv7aaFehTg,13,23,149,546,17,0.0872483,0.114094,3.66443,0.154362,"Marco's Pizza",Southwest,8795 W Warm Springs Rd,89148,3.5,149,Pizza;Restaurants;Italian,0,0
ac3laXcJnclYZAO65XAcmA,1,10,183,763,1,0.00546448,0.00546448,4.1694,0.0546448,Black Bear Diner,Southeast,7680 S Las Vegas Blvd,89123,4,183,Breakfast & Brunch;Restaurants;American (Traditional);Diners,0,0
wXRhRfnXaV_icpT5P8r9pg,14,18,199,790,18,0.0703518,0.0904523,3.96985,0.0904523,"Maggiano's Little Italy",South Summerlin,10940 Rosemary Park Dr,89135,4,199,Nightlife;Bars;Cocktail Bars;Italian;Restaurants;Desserts;Food,1,1
56Ll9rqG2WxXj4X2pmlkHQ,64,15,231,848,91,0.277056,0.393939,3.671,0.0649351,Sweet Tomatoes,,2080 N Rainbow Blvd,89108,3.5,231,Salad;Soup;Vegetarian;Restaurants;Buffets,1,1
vATbGMxLd9cZ3VY_GZAIJw,0,1,5,18,0,0,0,3.6,0.2,"Cariba Charlie's",Spring Valley,4835 S Rainbow Blvd,89103,3.5,5,American (Traditional);Restaurants;Nightlife,1,1
UFcCwCkp9K5D8c03Pwi7sA,16,22,148,570,38,0.108108,0.256757,3.85135,0.148649,Sin City Sushi,Southeast,8790 S Maryland Pkwy,89123,4,148,Sushi Bars;Japanese;Restaurants,0,0
OGQ_6nIn4QQL2U6t0XeHtA,18,3,198,903,25,0.0909091,0.126263,4.56061,0.0151515,Popped,,9480 S Eastern Ave,89123,4.5,199,Specialty Food;Flowers & Gifts;Desserts;Shopping;Popcorn Shops;Candy Stores;Chocolatiers & Shops;Food,0,0
UGy0QULAPPRcOUJQSiRmGQ,4,26,84,244,4,0.047619,0.047619,2.90476,0.309524,Tropical Smoothie Cafe,Northwest,7660 W Cheyenne Ave,89129,3,84,Juice Bars & Smoothies;Food,1,2
Asy49gKgikq_NkYsC_7c0Q,48,46,90,205,71,0.533333,0.788889,2.27778,0.511111,"Capriotti's Sandwich Shop",Southwest,11350 Southern Highlands Pkwy,89141,2.5,90,Restaurants;Sandwiches,1,4
p8HvhJZ-_EHhmUVmZN15gg,39,43,361,1342,48,0.108033,0.132964,3.71745,0.119114,Cafe Zupas,Southeast,9460 S Eastern Ave,89123,3.5,361,Sandwiches;Restaurants;Salad;Cafes;American (New);Soup,1,3
yie1IIw2dlfy5n6ywvHUvw,4,20,97,336,5,0.0412371,0.0515464,3.46392,0.206186,"Capriotti's Sandwich Shop",Southwest,8090 Blue Diamond Rd,89178,3.5,97,Restaurants;Sandwiches,0,0
ZgPnRzWjQR5NtiauGBww7g,10,1,95,400,17,0.105263,0.178947,4.21053,0.0105263,Great Harvest Bread Company,South Summerlin,10180 W Tropicana Ave,89147,4,95,Cafes;Sandwiches;Breakfast & Brunch;Bakeries;Restaurants;Food,1,4
SQ8Tkavc4TJj-2kanEDzLg,16,18,148,551,27,0.108108,0.182432,3.72297,0.121622,Red Rock Pizza,Summerlin,8455 W Lake Mead Blvd,89128,3.5,148,Chicken Wings;Italian;Restaurants;Pizza,1,4
310Eyru1zsZ9K7BA-bgPQw,1,11,62,203,1,0.016129,0.016129,3.27419,0.177419,1900 Asian Cuisine,Chinatown,5115 Spring Mountain Rd,89146,3.5,62,Chinese;Szechuan;Shanghainese;Dim Sum;Restaurants,1,3
1BrIPwRhJHOp6yBwjoRtgg,61,21,710,3034,65,0.0859155,0.0915493,4.27324,0.0295775,Pink Box Doughnuts,,7531 W Lake Mead Blvd,89128,4.5,711,Donuts;Food,1,1
RU3PsG2y_eGBFi_8jDqyQA,4,10,43,153,4,0.0930233,0.0930233,3.55814,0.232558,China A Go Go,Sunrise,1983 N Nellis Blvd,89115,3.5,43,Szechuan;Fast Food;Restaurants;Chinese,1,2
d8780v952K4jQm0bcGRVTA,0,4,20,62,0,0,0,3.1,0.2,Club Platinum,Eastside,311 E Flamingo Rd,89109,3,20,Bars;Adult Entertainment;Nightlife,1,3
qL9CBB9lwY0ftdUcqVMUgw,0,4,72,317,0,0,0,4.40278,0.0555556,Salsa Loca Mexican Grill,Eastside,4130 S Sandhill Rd,89121,4.5,72,Mexican;Restaurants,1,1
G03yt8WuN1v0bCD8mvoDiA,0,1,55,262,0,0,0,4.76364,0.0181818,Fresh Sub,,6174 W Flamingo Rd,89103,5,55,Sandwiches;Juice Bars & Smoothies;Desserts;Food;Restaurants;Ice Cream & Frozen Yogurt,1,1
zttcrQP4MxNS5X5itzStXg,0,3,21,82,0,0,0,3.90476,0.142857,Da Pineapple Express,Northwest,4588 N Rancho Dr,89130,4,21,Hawaiian;Food;Filipino;Restaurants;Food Trucks,1,2
qsdHK1eQtXmAJNdVJxiC3w,38,27,129,408,41,0.294574,0.317829,3.16279,0.209302,New York Chinese Restaurant,Summerlin,9430 W Lake Mead Blvd,89134,3,129,Chinese;Restaurants,1,5
ZW5ReCY3B9_TekUYWhr7HA,0,1,61,251,0,0,0,4.11475,0.0163934,Kaba Curry,Westside,6475 W Charleston Blvd,89146,4,61,Hawaiian;Japanese;Asian Fusion;Restaurants,1,1
C-u6Ywuq192icOblKm6oKg,44,14,195,777,44,0.225641,0.225641,3.98462,0.0717949,Nosh & Swig,Eastside,3620 E Flamingo Rd,89121,4,195,Restaurants;Tapas/Small Plates,1,1
zKqWjDZHo-lk7_E3hHkORg,17,16,198,817,17,0.0858586,0.0858586,4.12626,0.0808081,"Don't Tell Mama",Downtown,517 Fremont St,89101,4,198,Piano Bars;Bars;Nightlife;Lounges,1,3
nM9NwHXy3EadihjJTG2i5w,15,10,193,852,16,0.0777202,0.0829016,4.41451,0.0518135,"Pancho's Vegan Tacos",Eastside,4865 S Pecos Rd,89121,4.5,193,Vegan;Mexican;Restaurants;Tacos,1,2
ydUk0peVAOgiYq1l3U5SaQ,1,5,46,188,1,0.0217391,0.0217391,4.08696,0.108696,Salvadoreno Restaurant,,720 N Main St,89101,4,46,Latin American;Soup;Breakfast & Brunch;Restaurants,1,1
iIwMJdDuExGrOqkSAyPb9A,6,24,85,255,8,0.0705882,0.0941176,3,0.282353,"Samurai Sam's",Spring Valley,4175 S Grand Canyon Dr,89147,3,85,Japanese;Restaurants,1,3
m6QREZLAQatX1swZ2FN4hQ,3,1,54,231,7,0.0555556,0.12963,4.27778,0.0185185,The Cuppa,South Summerlin,2120 Festival Plaza Dr,89135,4.5,54,Bagels;Food;Restaurants;Coffee & Tea;Sandwiches;Bakeries,0,0
5T0h9YCsXiDZyBsVIN9gcg,114,40,323,1171,161,0.352941,0.498452,3.62539,0.123839,Viet Bistro,,7175 W Lake Mead Blvd,89128,3.5,323,Restaurants;Vietnamese,1,2
21sGRVR7HEs_t6PdB9tGMw,19,78,177,448,24,0.107345,0.135593,2.53107,0.440678,"Angelina's Pizzeria",,5750 S Decatur Blvd,89118,2.5,177,Burgers;Sandwiches;Salad;Italian;Pizza;Restaurants,1,2
ZuNJelvkJD4wsXNBRg6t5w,11,20,162,607,15,0.0679012,0.0925926,3.74691,0.123457,Asian Wok,Centennial,6515 N Buffalo Dr,89131,4,161,Restaurants;Thai;Asian Fusion;Chinese,1,7
XKo3y41cF6euqS7I6AX_1Q,0,20,134,526,0,0,0,3.92537,0.149254,Teriyaki Boy Healthy Grill,Southwest,7320 S Rainbow Blvd,89139,4,133,Asian Fusion;Fast Food;Restaurants;Japanese,0,0
Fkj8vJocYilePMZv2y54WA,11,17,114,401,13,0.0964912,0.114035,3.51754,0.149123,"Laurita's Taco Shop",Southeast,8880 S Maryland Pkwy,89123,3.5,114,Mexican;Breakfast & Brunch;Restaurants,1,3
kkdm8TM6qTaVnrz5XsG0hQ,6,8,230,990,6,0.026087,0.026087,4.30435,0.0347826,Kabob Express,Southeast,4912 S Eastern Ave,89119,4.5,230,Restaurants;Persian/Iranian;Afghan;Kebab;Mediterranean;Halal,1,4
JgkfjCL1NfMBC_M_hax_3Q,5,17,137,518,8,0.0364963,0.0583942,3.78102,0.124088,Aloha Kitchen,Sunrise,4466 E Charleston Blvd,89104,4,137,Hawaiian;Restaurants,1,3
r8hF3kwnZzxTo1IYNcI6rg,77,25,395,1684,99,0.194937,0.250633,4.26329,0.0632911,El Sombrero Mexican Bistro,Downtown,807 S Main St,89101,4.5,395,Nightlife;Mexican;Bars;Restaurants,1,4
So132GP_uy3XbGs0KNyzyw,40,30,676,2882,41,0.0591716,0.0606509,4.26331,0.0443787,Casa Di Amore,Eastside,2850 E Tropicana Ave,89121,4.5,676,Restaurants;Pizza;Seafood;American (New);Salad;Italian,1,3
mmbXj7CmjGbH-wR3j6cD0w,76,24,288,1016,92,0.263889,0.319444,3.52778,0.0833333,Sweet Tomatoes,Spring Valley,9460 W Flamingo Rd,89147,3.5,288,Buffets;Salad;Soup;Vegetarian;Restaurants,1,3
UiBRXZKRV9EpU9EpERZIFw,0,0,19,77,0,0,0,4.05263,0,Greek American Grille,,4860 W Flamingo Rd,89103,4,19,Mediterranean;Greek;Restaurants,0,0
Xp6ogw-SCNK28s1I0fhUXw,0,8,33,102,0,0,0,3.09091,0.242424,"The Daddy's Pizza",Sunrise,2775 S Nellis Blvd,89121,3,33,Italian;Restaurants;Pizza,0,0
GxfgOFgUhv2rfr3FXVWfCg,7,10,154,645,7,0.0454545,0.0454545,4.18831,0.0649351,Pizza My Dear,Southeast,1725 E Warm Springs Rd,89119,4,154,Gluten-Free;Italian;Food Delivery Services;Food;Restaurants;Pizza;Sandwiches,0,0
jb_QTeYTSS642UafKRFs2Q,8,4,187,836,11,0.0427807,0.0588235,4.47059,0.0213904,Popcorn Girl,Westside,8550 W Charleston Blvd,89117,4.5,187,Desserts;Food;Popcorn Shops;Specialty Food,0,0
CVt6kBVBABSq-NA_FZfrVw,5,15,119,479,9,0.0420168,0.0756303,4.02521,0.12605,Shawarma Vegas,The Lakes,2521 S Fort Apache Rd,89117,4,119,Restaurants;Kosher;Middle Eastern,1,6
5o7Fx7Iot-gLKVNegLLw-w,3,4,27,91,3,0.111111,0.111111,3.37037,0.148148,El Santaneco,University,4632 S Maryland Pkwy,89119,3.5,27,Restaurants;Latin American;Spanish;Mexican,1,10
T67VqyRbY8zF3C4KZNQnyg,1,3,9,26,1,0.111111,0.111111,2.88889,0.333333,Hoops Food & Spirits,,4224 N Pecos Rd,89115,3,9,Nightlife;Bars;Sports Bars,1,3
vQWVP7MtpgXFwUMvxCj9Tw,4,9,80,296,4,0.05,0.05,3.7,0.1125,Metro Pizza,Eastside,4178 Koval Ln,89109,3.5,80,Italian;Pizza;Restaurants,1,2
MXC9pwIxovWUc9yu1F8OxA,15,21,457,1883,16,0.0328228,0.0350109,4.12035,0.0459519,Sushi Twister,Eastside,5566 Boulder Hwy,89122,4,457,Sushi Bars;Japanese;Restaurants,1,6
h5qBxa_L-pIdNSOBQxTNGQ,37,91,191,479,64,0.193717,0.335079,2.50785,0.47644,Brothers Italian Bistro,Southwest,7575 S Rainbow Blvd,89139,2.5,191,Pizza;Burgers;Sandwiches;Restaurants,1,13
RRw9I8pHt5PzgYGT2QeODw,27,27,459,1812,32,0.0588235,0.0697168,3.94771,0.0588235,"Grimaldi's Pizzeria",Westside,750 S Rampart Blvd,89145,4,459,Restaurants;Pizza,0,0
2Y0-nrSZNsLRStyupZgM7g,12,23,136,397,14,0.0882353,0.102941,2.91912,0.169118,Courtyard Cafe,,4500 W Tropicana Ave,89103,3,136,Sandwiches;Restaurants;American (Traditional),1,1
slVkMoNTCGI2rOhMaL5u5A,7,23,132,495,9,0.0530303,0.0681818,3.75,0.174242,Berry Blendz,,7175 W Lake Mead Blvd,89128,4,132,Food;Juice Bars & Smoothies,1,4
HAjZ4ZJrJqtVVyilMYQZzQ,19,7,58,209,19,0.327586,0.327586,3.60345,0.12069,Thai Place,Eastside,4019 S Maryland Pkwy,89119,3.5,58,Thai;Restaurants,1,10
bPh7M1vos_V-g8_s-eHaNA,18,16,229,967,24,0.0786026,0.104803,4.22271,0.069869,Rebel Republic,Westside,3540 W Sahara Ave,89102,4,229,Sports Bars;Nightlife;Pubs;American (New);Bars;Burgers;Restaurants,1,2
CWNMLT-ppaUjLMmrnYDPVg,0,3,96,394,0,0,0,4.10417,0.03125,"Roy's Restaurant",Westside,8701 W Charleston Blvd,89117,4,96,Asian Fusion;Restaurants;Hawaiian,0,0
e2ApirIzYID9xIye0r_gKQ,29,56,178,487,36,0.162921,0.202247,2.73595,0.314607,Farmer Boys,Centennial,7791 W Tropical Pkwy,89149,2.5,178,Salad;Breakfast & Brunch;Sandwiches;Burgers;Restaurants;Mexican;American (Traditional),1,3
6fz0hnNIVpLF5v2NqJfA9w,15,24,236,935,15,0.0635593,0.0635593,3.96186,0.101695,Babystacks Cafe,Southwest,8090 Blue Diamond Rd,89113,4,236,Cafes;Filipino;Breakfast & Brunch;Restaurants;American (Traditional),0,0
yHYjDPuRtLvhvMpOn5fXOQ,21,22,465,1979,22,0.0451613,0.0473118,4.25591,0.0473118,"Naked Fish's Sushi & Grill",Spring Valley,3945 S Durango Dr,89147,4.5,464,Japanese;Sushi Bars;Restaurants,1,3
mnqJVQhLcPHtpVx_6kbJuw,13,6,114,529,13,0.114035,0.114035,4.64035,0.0526316,Las Vegas Custom Cakes,Westside,5243 W Charleston Blvd,89146,4.5,114,Desserts;Coffee & Tea;Bakeries;Custom Cakes;Food;Cupcakes,0,0
y1esDY2vFyaTMf1YlRT7ZA,0,13,174,740,0,0,0,4.25287,0.0747126,La Bella Napoli Pizzeria,Southeast,6599 S Las Vegas Blvd,89119,4.5,174,Italian;Restaurants;Pizza;Nightlife;Wine Bars;Bars,0,0
qjyOjCHG9lOkZnAa8jIQ1g,0,4,71,303,0,0,0,4.26761,0.056338,Master Donuts,Eastside,2300 E Desert Inn Rd,89169,4.5,71,Food;Donuts,1,2
86wtLylJ9fbVuXRy5WU3Zw,1,3,128,594,1,0.0078125,0.0078125,4.64062,0.0234375,Vegan Bites,,8876 S Eastern Ave,89123,4.5,128,Bakeries;Desserts;Patisserie/Cake Shop;Custom Cakes;Food;Specialty Food;Cupcakes;Gluten-Free;Restaurants;Vegetarian;Vegan,0,0
i53HvxUdQEMllZ1XmpjjyA,59,173,278,571,75,0.21223,0.269784,2.05396,0.622302,"Sicily's Pizza",Spring Valley,3585 S Durango Dr,89147,2,278,Pizza;Italian;Restaurants;Chicken Wings,1,8
FqXwm6UpihHY7Ha-pr4y6Q,16,26,222,851,20,0.0720721,0.0900901,3.83333,0.117117,Pasta Mia West,,4455 W Flamingo Rd,89103,4,223,Food;Italian;Restaurants,1,5
TeggG3duunpoy__1Y2SAyQ,33,27,350,1271,49,0.0942857,0.14,3.63143,0.0771429,Aloha Kitchen,University,4745 S Maryland Pkwy,89119,3.5,350,Hawaiian;Restaurants,1,4
o69XnnmtOaj6a2sjOTsGeg,13,16,111,426,13,0.117117,0.117117,3.83784,0.144144,"Capriotti's Sandwich Shop",Eastside,3830 E Flamingo Rd,89121,4,110,Delis;Restaurants;Sandwiches,0,0
b1WGIdd_oSwGYZtC769Shw,12,34,304,1128,19,0.0394737,0.0625,3.71053,0.111842,"Rachel's Kitchen",Centennial,7010 N Durango Dr,89149,3.5,303,Breakfast & Brunch;Sandwiches;Restaurants;Food;Juice Bars & Smoothies;American (New),1,2
I8j1gHLKNJVN4dNVUOsedw,13,21,196,819,13,0.0663265,0.0663265,4.17857,0.107143,"Vickie's Diner",,1700 S Las Vegas Blvd,89104,4,196,Diners;Cafes;Restaurants,1,6
0jtRI7hVMpQHpUVtUy4ITw,12,17,224,885,12,0.0535714,0.0535714,3.95089,0.0758929,Omelet House Summerlin,Summerlin,2227 N Rampart Blvd,89128,4,225,Restaurants;American (Traditional);Food;Italian;Breakfast & Brunch;Beer;Wine & Spirits,1,3
Y3mYtN9A_BPiz3DHX8868A,0,0,3,14,0,0,0,4.66667,0,Speed Zone Tavern,,4355 E Craig Rd,89115,4.5,3,Nightlife;Sports Bars;Bars,1,1
S599hCA4kJJO3_b6SRFKoA,21,56,358,1291,22,0.0586592,0.0614525,3.60615,0.156425,Michoacan Gourmet Mexican Restaurant,Centennial,7870 W Tropical Pkwy,89149,3.5,358,Restaurants;Mexican;Seafood;Breakfast & Brunch,1,6
UpW3jyJ3_kTG7oDSflwnMA,23,29,377,1506,27,0.061008,0.071618,3.99469,0.0769231,"Archi's Thai Kitchen",,6360 W Flamingo Rd,89103,4,377,Restaurants;Thai,1,4
hPclwunHi36YV8cPghWJBg,3,20,333,1425,3,0.00900901,0.00900901,4.27928,0.0600601,Thai Food To Go,Eastside,3242 E Desert Inn Rd,89121,4.5,333,Thai;Restaurants;Noodles;Fast Food;Asian Fusion,1,5
K2_zfa7cKbg5klHJYqoWnw,50,33,409,1651,64,0.122249,0.156479,4.03667,0.0806846,Hot N Juicy Crawfish,Southeast,9560 S Eastern Ave,89123,4,410,Chicken Wings;Seafood;Restaurants;American (Traditional);Cajun/Creole;Food,1,3
2bK1ng2mnRdtTh_BDNGmIg,170,81,287,924,176,0.592335,0.61324,3.21951,0.28223,North End Pizza,Centennial,6440 N Durango Dr,89149,3,287,Restaurants;Pizza;Italian,1,5
q4v-I9j1v7WqtxR12uEMxQ,34,19,237,978,34,0.14346,0.14346,4.12658,0.0801688,Beach Hut Deli,,9500 S Eastern Ave,89123,4,237,Soup;Sandwiches;Restaurants;Delis,1,2
pi4FLFEOn9AhNUxiLbBeHg,5,7,189,794,5,0.026455,0.026455,4.20106,0.037037,Hawaiian Style Poke,Chinatown,3524 Wynn Rd,89103,4,189,Poke;Food;Hawaiian;Restaurants,1,2
LPMZ9N1sAjs2nDx7DmiZ2w,8,45,126,387,11,0.0634921,0.0873016,3.07143,0.357143,"Palermo's Pizza",Eastside,1370 E Flamingo Rd,89119,3,126,Food Delivery Services;Food;Pizza;Restaurants,1,5
dWrezcuIAO-Ckx1W0gu5jg,8,33,387,1581,10,0.0206718,0.0258398,4.08527,0.0852713,Parma By Chef Marc,,7591 W Washington Ave,89128,4,387,Bars;Wine Bars;Pizza;Restaurants;Nightlife;Italian,1,6
BmyRJmbVm4jGlkXg4ncLJQ,0,10,38,113,0,0,0,2.97368,0.263158,Fiesta Chips & Salsa,,1780 N Buffalo Dr,89128,3,38,Restaurants;Mexican,0,0
VFVyecs0nMFA4xizXkzvKA,0,6,23,68,0,0,0,2.95652,0.26087,Sushi Banzai,Spring Valley,9700 W Tropicana Ave,89147,3,23,Sushi Bars;Japanese;Restaurants,0,0
rMVi-Vn_mN_X9J1ZSl1lWA,5,8,34,102,10,0.147059,0.294118,3,0.235294,Baja Fresh,,7501 W Lake Mead Blvd,89128,3,34,Mexican;Restaurants,1,7
jsOGd-P1BfoUY40yY5l59A,1,3,22,76,1,0.0454545,0.0454545,3.45455,0.136364,Bentto Rock 1,Downtown,2201 S Maryland Pkwy,89104,3.5,22,Japanese;Restaurants,1,1
OOHDPE3tilNC4md8Lcx_4Q,5,1,76,339,5,0.0657895,0.0657895,4.46053,0.0131579,Pon Ocha Soup,Sunrise,1000 N Nellis Blvd,89110,4.5,76,Thai;Asian Fusion;Restaurants,1,3
s6L6SdVYhPcOQEDmNIg1-g,10,19,74,238,10,0.135135,0.135135,3.21622,0.256757,Happy Wok,Spring Valley,5479 S Rainbow Blvd,89118,3,74,Chinese;Restaurants,1,5
5Lcit9Zt6TF9bmKoFMhF0g,41,29,293,1097,42,0.139932,0.143345,3.74403,0.0989761,Noodle Pot,Chinatown,4215 Spring Mountain Rd,89102,3.5,293,Chinese;Restaurants;Noodles;Taiwanese,1,10
QteBKpZTRa2dJ3u7MLiXww,21,30,252,969,25,0.0833333,0.0992064,3.84524,0.119048,Los Tacos,Downtown,1710 E Charleston Blvd,89104,4,252,Mexican;Restaurants,1,7
xM37qm9Wbc-hOAS7-Xse7g,0,5,164,747,0,0,0,4.55488,0.0304878,Kaiseki Yuzu,Southeast,1310 E Silverado Ranch Blvd,89183,4.5,164,Sushi Bars;Restaurants;Bars;Noodles;Japanese;Salad;Nightlife;Soup,1,1
qJ18IGaDsQtzJ6v2UzkdcQ,19,33,108,334,23,0.175926,0.212963,3.09259,0.305556,New Grand China,Centennial,8450 Farm Rd,89131,3,108,Chinese;Restaurants,1,8
ppHkkuDvvH8g1Enz6F8OJA,21,23,252,969,93,0.0833333,0.369048,3.84524,0.0912698,Divine Eatery,Centennial,7181 N Hualapai Way,89166,4,252,American (New);Burgers;Restaurants;Breakfast & Brunch,1,1
Ums3gaP2qM3W1XcA5r6SsQ,14,17,240,1007,15,0.0583333,0.0625,4.19583,0.0708333,"Braddah's Island Style",Centennial,6410 N Durango Dr,89149,4,240,Food;Mexican;Desserts;Restaurants;Hawaiian;Asian Fusion,1,2
