id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open
4MfI3s8aJJBk2uuLzLIHtQ,Iglesia Ni Cristo,,2929 Cedar Ave,Las Vegas,NV,89101,36.1702,-115.108,5,5,1
4mmuMuxPK7glmgmF9mZimg,Venetian Casino Grazie Club Gold Room,The Strip,3355 S Las Vegas Blvd,Las Vegas,NV,89109,36.1214,-115.171,4,4,1
4mSpBCH1w7T3_0ApeZtvOQ,Air Time Heating and Cooling,Downtown,71 N Pecos Rd,Las Vegas,NV,89101,36.1621,-115.101,5,7,1
4MwsojcPb2ADmoi2vWnSXA,Jani-King of Las Vegas,Southeast,5828 S Pecos Rd,Las Vegas,NV,89120,36.0837,-115.1,1,3,1
4mYPOzBokDgz307TW2EIKw,Crafted Buffet,The Strip,2000 S Las Vegas Blvd,Las Vegas,NV,89104,36.1472,-115.156,2.5,159,1
4M_nsBfwAvD5lwjYBuIdgQ,Bacaro at South Shores,Summerlin,2200 Club Pacific Way,Las Vegas,NV,89128,36.1997,-115.26,2.5,19,1
4N8urwrjRoybAaPAH238HQ,Public Storage,University,1400 E Tropicana Ave,Las Vegas,NV,89119,36.1012,-115.134,3.5,25,1
4NHEIc9GtUXZmGuhFMkmwA,Yogurtland,The Strip,3850 S Las Vegas Blvd,Las Vegas,NV,89109,36.099,-115.175,3,14,1
4NHVQFUBd1ppRPpKIBqn6A,Starbucks,Summerlin,2211 N Rampart Blvd,Las Vegas,NV,89134,36.2015,-115.284,4,6,1
4Nj2ktP2NjCbv2aKeH3ZBg,Vesta Coffee Roasters,Downtown,1114 S Casino Center Blvd,Las Vegas,NV,89104,36.1583,-115.153,4.5,128,1
4nnAP3T0RMpX7f8ebsCPdw,Lids Locker Room,Downtown,705 S Grand Central Pkwy,Las Vegas,NV,89101,36.1635,-115.157,2.5,3,1
4nqceLGU7aLk91H3lp1lVQ,Vitality Medical & Wellness Center,Spring Valley,"5735 S Fort Apache Rd, Ste B",Las Vegas,NV,89148,36.084,-115.299,4,22,1
4NxIM5xpIEem1IkEkz2I7Q,La Cabana,Downtown,526 S Martin L King Blvd,Las Vegas,NV,89106,36.1652,-115.161,3.5,30,0
4O3IeO7gJOkrBBZ8lHrKxg,Las Vegas / Circus Circus KOA,,500 Circus Circus Dr,Las Vegas,NV,89109,36.1418,-115.166,2.5,33,0
4Odbtgh9g8XUKorRg7MTHg,Italian American Club Restaurant,Downtown,2333 E Sahara Ave,Las Vegas,NV,89104,36.1455,-115.116,4.5,157,1
4OeBE57Hs4WMLOTtT32d1Q,"Bubba D's BBQ",Centennial,6050 Sky Pointe Dr,Las Vegas,NV,89130,36.2715,-115.261,2,16,0
4oeqftAA2w9rcffOFaxFLA,El Rey De La PiñAta,,1539 N Eastern Ave,Las Vegas,NV,89101,36.1863,-115.116,4.5,19,1
4OFeBLswQw8bJbkAtmYuAA,Vegas Discount Nutrition SUPERSTORE,,"6180 N Decatur Blvd, Ste 104",Las Vegas,NV,89130,36.2723,-115.206,5,42,1
4oh6nDOMEwQfWrIrIunsBQ,The Untouchables Hair Design,Eastside,"3500 Paradise Rd, Ste 101",Las Vegas,NV,89169,36.1257,-115.154,4.5,106,1
4OjdqmThsVRglRccfqDAWQ,Nail Craze,Eastside,2650 S Maryland Pkwy,Las Vegas,NV,89109,36.1421,-115.135,4,29,1
4oJeSkScjPxuDC_LeK3KiQ,"Hennessey's Las Vegas",Downtown,"425 Fremont St, Ste 110",Las Vegas,NV,89101,36.1693,-115.141,2.5,28,1
4OKs1apDDZ2qvgdz5AXDhw,"Funny's",Northwest,4747 N Rancho Dr,Las Vegas,NV,89130,36.2473,-115.24,2,5,1
4ONpzAtnKbDig_e_O_8TtQ,The Park,The Strip,3782 Las Vegas Blvd S,Las Vegas,NV,89109,36.1035,-115.175,4,46,1
4oO6bsTB2eHinztYGRWPow,Walgreens,,4895 Boulder Hwy,Las Vegas,NV,89121,36.1154,-115.066,3,18,1
4oqfMG5x6RzLwQlvRR_1lw,Storage West Self Storage,Centennial,8856 Centennial Pkwy,Las Vegas,NV,89149,36.2778,-115.29,3.5,3,1
4ou7QOA5kpgkxNfN4JJ62g,Cost Plus World Market,,2151 N Rainbow Blvd,Las Vegas,NV,89108,36.1997,-115.244,4.5,68,1
4oxLboB6UEcBxRwEjMrXag,Exploration Park,Southwest,9275 S Buffalo Dr,Las Vegas,NV,89178,36.0197,-115.261,4.5,182,1
4p6_zMR8NMwJx05r_2XanQ,ACE Rent A Car,Southeast,7040 Gilespie St,Las Vegas,NV,89119,36.0616,-115.163,3,46,0
4Pb7SlTK89uSdqOwMNM35A,Tequila Taqueria,The Strip,3645 Las Vegas Blvd S,Las Vegas,NV,89109,36.1139,-115.169,3,187,1
4pgdF2eHtix3nTsIim3DEA,Bartolo Photography,Westside,"7341 W Charleston Blvd, Ste 110",Las Vegas,NV,89117,36.1579,-115.252,1.5,8,1
4pICa9qPtJj_7OdgU2zRog,"Sam's Club Optical",Southeast,1910 E Serene Ave,Las Vegas,NV,89123,36.0237,-115.127,4,4,1
4PmTIZC2eVqMTHoKnbwsyw,Great Clips,Southeast,"467 E Silverado Ranch Blvd, Ste 175",Las Vegas,NV,89183,36.0125,-115.153,3,25,1
4pxIMdUZKS1PsK4aVCOhPQ,Liberace Museum & Foundation,Southeast,1775 E Tropicana Ave,Las Vegas,NV,89119,36.0999,-115.129,4.5,51,0
4pxK5njPxYHFp7IMEch1Bw,"Wendy's",Southeast,9385 S Eastern Ave,Las Vegas,NV,89123,36.0187,-115.119,2,34,1
4q9XLYQTKCySbi7micYPVg,Mosaic Apartments,Spring Valley,6355 S Riley St,Las Vegas,NV,89148,36.0726,-115.285,3,47,1
4qG3Gh8QyugC1XvoTlmgcQ,Egg Works,Spring Valley,9355 W Flamingo Rd,Las Vegas,NV,89147,36.1145,-115.296,4.5,604,1
4QmwJBk9VPKyO2DfUeIVWg,"Tommy Rocker's Mojave Beach Bar & Grill",,4275 Dean Martin Dr,Las Vegas,NV,89103,36.1121,-115.182,3.5,69,1
4qNlVMAFA4NRIp_XIiouqQ,face2toe,Westside,4516 W Charleston Blvd,Las Vegas,NV,89102,36.1594,-115.203,5,8,1
4qTeGqt6YpufGxZXJ_FldQ,LavAzza,The Strip,3645 Las Vegas Blvd S,Las Vegas,NV,89109,36.1143,-115.171,3,4,1
4qtumuLnILMkhWI9aIXJwQ,Nutrition Rush,Spring Valley,"4175 S Grand Canyon Dr, Ste 104",Las Vegas,NV,89147,36.1136,-115.308,3,13,0
4QZmLAOqhGWYuMSOC40vwQ,Chanel,The Strip,3600 Las Vegas Blvd S,Las Vegas,NV,89109,36.114,-115.175,4,67,1
4rbPNY4J5ychtucJuHmu9A,Best Reps,Centennial,"6440 Sky Pointe Dr, Ste 140-545",Las Vegas,NV,89131,36.2791,-115.262,5,6,1
4rmr5mxXUcv8_toi1byybA,Kilroys Tavern,Chinatown,"5020 Spring Mountain Rd, Ste 7",Las Vegas,NV,89146,36.1264,-115.209,4,12,1
4RoTEeqB_MNn6yaqZmlZHg,Regal Cinemas Village Square 18,Westside,9400 W Sahara Ave,Las Vegas,NV,89117,36.1474,-115.3,3.5,158,1
4rTd7AbVYO5I0QQoupbqjA,CrossFit ToolBox,Southeast,"6255 S Mojave Rd, Ste F",Las Vegas,NV,89120,36.0762,-115.106,5,5,1
4RuvoRz8FecCb5lVCz2uOw,Copper Creek Apartments,Southeast,9490 Bermuda Rd,Las Vegas,NV,89123,36.0178,-115.153,2,53,1
4RXOdkbai8V53Kxkzp0otA,Eyeglass World,Eastside,3350 E Tropicana Ave,Las Vegas,NV,89121,36.1003,-115.102,3.5,46,1
4RxqXvnoS8fhaeXCIigT3A,Major Hair,Eastside,"3680 Maryland Pkwy, Unit 137",Las Vegas,NV,89169,36.1235,-115.134,3,4,1
4R_jSUqU4Ofl_ruY9K2DlA,Desert Outfitters,Westside,3340 Sirius Ave,Las Vegas,NV,89102,36.1339,-115.186,5,3,1
4SCR0fm7lJZBIsLz3yfscg,Las Vegas Radiology,Spring Valley,"8530 W Sunset Rd, Ste 120",Las Vegas,NV,89113,36.0714,-115.278,2,16,0
4SEydUWH9_gX383Hkdxtog,OnBoard Las Vegas Tours,The Strip,119 E Flamingo Rd,Las Vegas,NV,89109,36.1145,-115.168,5,5,1
4SPd65eJ1K0KiBPvXpo50A,Green Valley Grocery,Westside,7540 Westcliff Dr,Las Vegas,NV,89145,36.1744,-115.259,3,3,1
4srfPk1s8nlm1YusyDUbjg,Subway,Southeast,"6889 S Eastern Ave, Ste 101",Las Vegas,NV,89119,36.0647,-115.119,2.5,6,1
4swojNNXXBVt0L2MwvT8ug,Montevista Hospital,,5900 W Rochelle Ave,Las Vegas,NV,89103,36.1118,-115.222,3,12,1
4s_kb5VXnx96fEJLZ_AkIQ,"McDonald's",Spring Valley,4135 S Grand Canyon Dr,Las Vegas,NV,89147,36.1147,-115.308,4,18,1
4s_ktabz0AeK1F3t1qJqaQ,Boneyard BBQ & Catering,,6313 Guadalupe Ave,Las Vegas,NV,89108,36.2002,-115.23,5,4,1
4T6kzY0rd3wfhVqik8gC8w,Fabrizio,Downtown,818 S Main St,Las Vegas,NV,89101,36.1628,-115.152,4,10,1
4TgAjM5Mamp0Qqz1vQz6nw,Cutter Law Firm,Spring Valley,"6787 W Tropicana Ave, Ste 268",Las Vegas,NV,89103,36.0998,-115.24,3.5,5,1
4tiFtmGNFcvKRSPXPVT8Hw,Mercadito,South Summerlin,"Red Rock Casino, 11011 W Charleston Blvd",Las Vegas,NV,89135,36.1571,-115.335,3.5,413,0
4TIgLfXMP23Csm0HVU6g3w,DeMille Exterminating,Sunrise,,Las Vegas,NV,89104,36.1497,-115.076,5,4,1
4Tk1cIKGE19FTHjlP_rddg,Top Line Defense,Southeast,"3800 E Patrick Ln, Ste 1",Las Vegas,NV,89120,36.0789,-115.091,5,12,1
4tKDQ_jEcIKLMoJIo26AQg,Burger King,Southeast,7255 S Eastern Ave,Las Vegas,NV,89119,36.0517,-115.127,3,5,0
4tpkKwnD1KschS2EjZfFJA,"Smith's Food & Drug Centers",Eastside,2540 S Maryland Pkwy,Las Vegas,NV,89109,36.1434,-115.135,2,42,1
4TR2P1293f86lqRPV8OF5A,Brianna Michelle Beauty,,,Las Vegas,NV,89135,36.11,-115.367,5,30,1
4TrLp__aTPhznLmewA6oww,Law Office of Christopher Jones,Southeast,"8565 S Eastern Ave, Ste 150",Las Vegas,NV,89123,36.034,-115.12,5,4,1
4tSooDWkascB_9_CBHy_2w,Jenny King,Southeast,"Look -style Society, 6539 Las Vegas Blvd S, Ste 110-111",Las Vegas,NV,89119,36.0697,-115.175,5,7,0
4TtobYdb6tht4JbiiVpYKw,Margaret Terhar,Southeast,"3006 S Maryland Pkwy, Ste 270, Comprehensive Cancer Centers Of Nevada",Las Vegas,NV,89109,36.0912,-115.139,3.5,3,1
4tWF2w6jP2LNK2xTVNEMFw,"Garduno's of Mexico",,2400 N Rancho Dr,Las Vegas,NV,89130,36.2016,-115.195,3.5,57,1
4TY6N891DZNUNsRajaByCg,Greenawalt Chiropractic,Westside,7500 W Sahara Ave,Las Vegas,NV,89117,36.1441,-115.255,4.5,23,1
4tzmCT04wTAbbiZFKo2cPQ,Discount Tire Store - Las Vegas,Southwest,3830 Blue Diamond Rd,Las Vegas,NV,89139,36.0417,-115.191,4.5,161,1
4u6U7VBVn5l2kQoK_eXgow,"Laura Jaget, DC",The Lakes,"2760 Lake Sahara Dr, Ste 104",Las Vegas,NV,89117,36.1401,-115.284,5,4,1
4ub1lle9wDxRhVMjWMtkNA,Jaramillo Landscape & Maintenance Company,Southwest,9275 S Jones Blvd,Las Vegas,NV,89139,36.0233,-115.226,2,9,1
4ubvNMCunbZt0NrVqySXPw,CPAP Store Las Vegas,Westside,"4533 W Sahara Ave, Unit 4",Las Vegas,NV,89102,36.144,-115.203,4.5,21,1
4uerljz19miXeBR8E4urYw,Fortuna,Eastside,3000 Paradise Rd,Las Vegas,NV,89109,36.1363,-115.151,3.5,47,1
4uHJ0IcUJZU4RkmOZSiXKw,J. Woodson Dermatology & Associates,Northwest,9020 W Cheyenne Ave,Las Vegas,NV,89129,36.2193,-115.293,2,6,1
4uISbaUPJLVECBHIi3tpxA,Wazuzu,The Strip,3131 Las Vegas Blvd S,Las Vegas,NV,89109,36.1276,-115.166,3.5,459,1
4uMs5UbtIAaHhuKQlQhXEQ,Chicken Now,Southeast,7400 Las Vegas Blvd S,Las Vegas,NV,89123,36.0548,-115.169,3.5,24,1
4uNUpiYK3lzfpx8V9uY6Mg,Famous Footwear,Centennial,"7951 W Tropical Pkwy, Centennial Center",Las Vegas,NV,89149,36.2695,-115.269,3,9,1
4uqPzrv4QcRydUPHV_168Q,Acepool,,,Las Vegas,NV,89108,36.2031,-115.224,5,11,1
4uTuXot9UYGv7lO3_bbd_A,Roket-Reddi Pet Tags,,3336 S Highland Dr,Las Vegas,NV,89109,36.1303,-115.178,1,3,1
4UvQ0BUbqlNPJbAggsi0eA,Delightful Chefs,,"6680 W Flamingo Rd, Ste 12",Las Vegas,NV,89103,36.1151,-115.238,5,14,1
4UYnTzfXIp8JnLuLtC45DA,Lullaby Lane Boutique Baby Photography,The Strip,3629 Las Vegas Blvd,Las Vegas,NV,89044,36.1132,-115.173,4,10,0
4v1D91A5hg3aaH_JI3OjQQ,Hollywood Community Center,Sunrise,1650 S Hollywood Blvd,Las Vegas,NV,89142,36.1526,-115.026,3.5,7,1
4V5JYFTWXFlsn36AASjlDQ,Hello Kayla Ranae Nails,Anthem,9310 S Eastern Ave,Las Vegas,NV,89123,35.996,-115.124,5,17,1
4v5ZLpmNn13Mze1w_XfWHw,Harley-Davidson Las Vegas Cafe,The Strip,3725 Las Vegas Blvd S,Las Vegas,NV,89109,36.1078,-115.172,3,284,0
4v7Wmra3Oaa792AJjheUCw,Make Them Believe Parties,Southwest,9265 Opal Hills Ln,Las Vegas,NV,89178,36.0197,-115.273,5,3,1
4vBRIypBCE_vGwN_YJwIhQ,WeGoGamez,Spring Valley,,Las Vegas,NV,89113,36.0564,-115.266,5,6,1
4VHp2gei1bpY68ZzEZE9Bg,Las Vegas Balloon Rides,Spring Valley,6362 Rockmine Ct,Las Vegas,NV,89118,36.07,-115.224,5,45,1
4Vi1CMacGHZNXL_t6YOCaQ,Bart Zimmer - Presidio Real Estate Services,Anthem,"2470 St Rose Pkwy, Ste 109",Las Vegas,NV,89074,36.0191,-115.101,4.5,6,1
4VkLiFoIEjTTpbCRgxjnCQ,Spaghetty Western,Southwest,"10690 Southern Highlands Pkwy, Ste 103",Las Vegas,NV,89141,35.9952,-115.206,4,541,1
4vm2W7J_ztH0vcX4bKfuXw,Sin Fronteras Tacos,Northwest,4016 N Tenaya Way,Las Vegas,NV,89129,36.2336,-115.251,4.5,135,1
4VRbxhqA4oPUgrrtZwvaqg,Sun Sparkling Beauty,,,Las Vegas,NV,89131,36.3656,-115.224,5,3,0
4VUaZ2b1sr61NLqoSz0NFg,Laundromat Express,,"3175 S Nellis Blvd, Ste C",Las Vegas,NV,89121,36.1321,-115.066,3.5,3,1
4vVjnXcFzuzuOEcmiTBfEA,Starbucks,Westside,3301 W Sahara Ave,Las Vegas,NV,89102,36.1442,-115.186,3.5,22,1
4vwhK3Uxlp2gBtQuP78NOA,Magura Restaurant,Eastside,"1305 Vegas Valley Dr, Ste B",Las Vegas,NV,89169,36.1366,-115.136,3.5,16,0
4VXIS8vpNzEysXZVN5xGDA,Las Americas,Downtown,2319 S Eastern Ave,Las Vegas,NV,89104,36.1452,-115.119,4,55,0
4V_EncSagOpI_0IuS7vURw,"Long John Silver's",Westside,4675 W Charleston Blvd,Las Vegas,NV,89102,36.1586,-115.205,2.5,12,0
4wBzxxSdEXZ48EnY3XcOFQ,Cherrington Dental,,"7500 W Lake Mead, Ste 11",Las Vegas,NV,89128,36.1974,-115.258,4.5,77,1
4WO9k2aFkSdbsDIjpp3j8w,Rebelbooks,University,4650 S Maryland Pkwy,Las Vegas,NV,89119,36.1049,-115.137,3.5,13,1
4WohksiWorRCAREeT647_A,Cleanbay Cleaners,Southeast,310 E Warm Springs Rd,Las Vegas,NV,89119,36.0577,-115.158,4,25,1
4Wou6LarHqefHP21qRu0Ag,Tropical Smoothie,Southwest,"10670 Southern Highlands Pkwy, Ste 100",Las Vegas,NV,89141,35.9838,-115.202,1.5,119,1
4WS9os_Dj5nckxeNsva6Vg,Food-4 Less,Sunrise,1955 N Nellis Blvd,Las Vegas,NV,89115,36.1951,-115.064,3.5,3,0
4WVNsBfTtCzfQhCODGWUww,PartyZams Singing Telegrams,Northwest,,Las Vegas,NV,89130,36.2577,-115.23,5,3,1
4wwscaZWhhSfAFjAdmXSJg,PetSmart,Spring Valley,5160 S Ft Apache Rd,Las Vegas,NV,89148,36.0951,-115.296,3,40,1
4wWTp6pMnbMfSOymUV4PIA,Brazilians N Brows,Spring Valley,"5693 S Jones Blvd, Ste 107",Las Vegas,NV,89118,36.0865,-115.226,5,36,0
4WXGO8RoCTMiNUOzZVPCdg,The Shop,South Summerlin,1505 S Pavilion Center Dr,Las Vegas,NV,89135,36.1556,-115.332,4,3,1
4X0KWUPcD2EkHN83aa4cXg,Blondies Sports Bar & Grill,The Strip,"Planet Hollywood Resort & Casino, 3663 Las Vegas Blvd S",Las Vegas,NV,89109,36.1105,-115.17,2.5,501,1
4x3JmZZUVm6m487v0tA3eQ,Supercuts,Eastside,"2620 S Maryland Pkwy Ste 15, Sahara Towne Square",Las Vegas,NV,89109,36.142,-115.135,4,10,1
4Xbzw4L_kpD0SwvyohJBlA,Fresh Start Movers,Southeast,3799 S Las Vegas Blvd,Las Vegas,NV,89123,36.0524,-115.169,4.5,16,1
4XDiWpFySgeT3KjtykwDcQ,Blacklight Slide,Southeast,7000 E Russell Rd,Las Vegas,NV,89122,36.0861,-115.017,1,5,1
4XeNjQdqG8_2lEDS2CNp2A,Siena Suites,Southeast,6555 Boulder Hwy,Las Vegas,NV,89122,36.0833,-115.03,2,115,1
4xESbfvQzJUrzJMA5Y0gcQ,Aces and Eights Vapes,Southeast,"3380 E Russell Rd, Ste 110",Las Vegas,NV,89120,36.087,-115.102,3,5,1
4xfon05LS_K1wLH1ip2rsQ,European Wax Center,Centennial,7080 N Durango Dr,Las Vegas,NV,89149,36.2898,-115.286,4.5,80,1
4XhTZwYS6CDrqFGYU3yfig,Las Vegas Handyman Solutions,,,Las Vegas,NV,89131,36.3656,-115.224,5,8,0
4xioa5IWUTYEepxCiqRMtw,"McDonald's",The Strip,3850 Las Vegas Blvd S,Las Vegas,NV,89109,36.0987,-115.176,2.5,16,0
4xJtajvp3lU97GjEFO3FKQ,Crazy Daisies,,,Las Vegas,NV,,36.1778,-115.139,5,7,0
4xLMWKL5RbFrQAx11_l_4w,Cartier,The Strip,"3720 S Las Vegas Blvd, Space  265",Las Vegas,NV,89158,36.1071,-115.174,4.5,11,1
4XOavx6W3ZafsmRxUDnKOQ,"Fischer's Pest Control",Northwest,"8670 W Cheyenne Ave, Ste 120",Las Vegas,NV,89129,36.2193,-115.284,4.5,41,1
4xoU4nfruODY0ODRrQB9Kg,City Stop,Summerlin,1200 N Town Center Dr,Las Vegas,NV,89144,36.1834,-115.31,2.5,3,0
4xPEr_I7vQOitgyTjRP2fA,Express,The Strip,3500 Las Vegas Blvd S,Las Vegas,NV,89109,36.1184,-115.173,4,19,0
4Y7vcMpn6FvamqbtyIFXnQ,Vegas Homebrew,Westside,5140 W Charleston Blvd,Las Vegas,NV,89146,36.1595,-115.211,5,35,1
4yaV54FBLvaRCrVQk2Yixg,"Michael Most, DDS",Westside,,Las Vegas,NV,89117,36.1453,-115.278,4,4,1
4yAvytbVKHqSYAo3mkI9OA,Pro Kabob Persian Restaurant,Westside,3854 W Sahara Ave,Las Vegas,NV,89102,36.1456,-115.192,4.5,93,1
4yDtLisLmotm94CPEuqCTw,Lake of Dreams,The Strip,3131 Las Vegas Blvd S,Las Vegas,NV,89109,36.1268,-115.165,3,20,1
4YDzojuwciknAszCLe5qEA,The Griffin Mansions,,,Las Vegas,NV,,36.175,-115.136,2,5,0
4YEAuB5Ophy1pHlqaw15xQ,Animal Emergency Center,Southeast,3340 E Patrick Ln,Las Vegas,NV,89120,36.0793,-115.103,4,61,1
4YxFjoS28WzggYyDxGkKBg,Firehouse Subs,Westside,"7865 W. Sahara Blvd., Ste 105",Las Vegas,NV,89117,36.1433,-115.262,3.5,13,0
4ZB0RpAhXl9zhjKYRxpJgw,Alternative Junkie,Southeast,9480 S Eastern Ave,Las Vegas,NV,89123,36.0167,-115.118,5,4,0
4ZbRwCB9oGibxK21MUZKHA,"Smith's",Southeast,9750 S Maryland Pkwy,Las Vegas,NV,89183,36.0121,-115.134,3,54,1
4ZCWQnxiC8JuSZIzdyNk4A,CanyonRidge Photography,The Strip,The Strip,Las Vegas,NV,89109,36.1147,-115.173,5,3,1
4zD8uwQd1RCbpN1l0fJ64A,Stripper 101,The Strip,"3663 S Las Vegas Blvd, #360F",Las Vegas,NV,89109,36.1107,-115.169,4,78,1
4zlx0o3nE3yp0dZ2aLnb5g,Delure Models,,"4600 Polaris Ave, Ste 100",Las Vegas,NV,89103,36.1062,-115.185,5,3,1
4Zo0mPRLQv9xSU6xBVBCjw,Harbor Lake Therapeutic Massage,Summerlin,"8440 W Lake Mead Blvd, Ste 110",Las Vegas,NV,89128,36.1995,-115.279,5,23,1
4Zqv7NyeiuqMOV8wWlhB4A,ReVamp Extensions,Spring Valley,"9640 W Tropicana Ave, Ste 125, Studio102",Las Vegas,NV,89147,36.1012,-115.302,4.5,8,1
4ZR1M4aPM1CYXzYEjvmy9w,TrimBody M.D.,,"9310 S Eastern Ave, Ste 122",Las Vegas,NV,89123,36.0203,-115.117,4,53,1
4ztVRM5aISy1cjLhNB8uQA,A Bonanza East Dental,Sunrise,4890 E Bonanza Rd,Las Vegas,NV,89110,36.1743,-115.066,4,5,1
4zTzq8sc74FA6_E9jbMc7w,Trophies of Las Vegas,,4295 Arville St,Las Vegas,NV,89103,36.112,-115.2,5,7,1
4ZZUy_puHjqkv5Z9OO9qKA,Zen Magic,The Strip,3663 S Las Vegas Blvd,Las Vegas,NV,89109,36.1108,-115.171,2.5,4,1
4z_hAnw2UV5CzfcjtVvWsg,Scoot City Tours,Westside,3200 Polaris Ave,Las Vegas,NV,89102,36.1314,-115.187,4.5,80,1
4_4UiHOrD5vqSGySNncUCA,Shoe Palace,The Strip,"3200 S Las Vegas Blvd, Ste 2410",Las Vegas,NV,89109,36.1272,-115.172,2.5,20,1
4_bUfJfnMH5Uu0T_8tXeTA,"Mark Henderson, MD",Centennial,"6475 N Decatur Blvd, Ste 155",Las Vegas,NV,89131,36.2769,-115.208,2,9,1
4_IjSkv7s5OmP2wo00ISOw,Stars Accounting Services,Northwest,7994 W Gilmore Ave,Las Vegas,NV,89129,36.2299,-115.27,5,4,1
505A9f5XsHciyxrCbQTaiw,Looktours,Northwest,"4285 N Rancho Dr, Ste 110",Las Vegas,NV,89130,36.2372,-115.232,4,4,1
50tjBMTlIbFBxjTRXAVZHQ,"Dunkin' Donuts",Centennial,"6935 N Durango Dr, Ste 150",Las Vegas,NV,89149,36.2858,-115.289,2.5,81,1
51C3Qg3qcLJdF8g9ZcHF1Q,The Pediatric Center,Summerlin,2050 Mariner Dr,Las Vegas,NV,89128,36.198,-115.264,2.5,13,1
51GQ4tgD0a_68YfomqXDmQ,"First American Title, Vacation Ownership",Summerlin,"1160 North Town Center Dr, Ste 190",Las Vegas,NV,89144,36.1821,-115.311,1,3,1
51PgTc_k6QFbUlywMJx0VA,I Candy Lash Boutique,Spring Valley,"8455 W Flamingo Rd, Ste 4",Las Vegas,NV,89147,36.1144,-115.276,5,27,1
51Q83qjkkGGYuxX_frygCw,Las Vegas Urology,,"7500 Smoke Ranch Rd, Ste 200",Las Vegas,NV,89128,36.2037,-115.258,2,4,1
51w4xFMVKcEpPjq_37EOGQ,Orchid Nail Spa,Centennial,7501 N Cimarron Rd,Las Vegas,NV,89131,36.2973,-115.27,4,57,1
51ZopTkIE3fnIWweJUnejg,Virtual Lawn,Chinatown,3420 Spring Mountain Rd,Las Vegas,NV,89102,36.1267,-115.186,5,4,1
522GgMvOvzaKCEX6BfAtvg,La Reyna Mexican Restaurant & Mariscos,Sunrise,"745 N Nellis Blvd, Ste 1",Las Vegas,NV,89110,36.1762,-115.063,4,21,1
52LAwMzqSLqF70jQc58ybA,Michoacan Auto,Downtown,3184 E Fremont St,Las Vegas,NV,89104,36.149,-115.106,3.5,3,1
539J6xQLV5hXsSy9QxBmww,Encore Bridal Boutique,Chinatown,"4525 Spring Mountain Rd, Ste 109",Las Vegas,NV,89102,36.1258,-115.202,3.5,7,0
53tPoc8JgbTTTAMja_ciKQ,David Copperfield,The Strip,3799 Las Vegas Blvd S,Las Vegas,NV,89109,36.1022,-115.17,3.5,497,1
542ipK0wUacUjO0HgW73yA,Metz Home Inspection,Southeast,,Las Vegas,NV,89119,36.0765,-115.153,4.5,5,1
54fC1Sbd5MYxo07LMauSbQ,Wild West Guns,,5225 Wynn Rd,Las Vegas,NV,89118,36.0951,-115.195,4,43,1
54iJUi8fYVGWWB2wP9ZW9w,Lenzen Contracting,Centennial,"7260 W Azure Dr, Ste 140",Las Vegas,NV,89130,36.2738,-115.253,5,5,1
54LYVM1gCGQ2UVFK9QhgTw,The Flame Broiler,,"651 N Rainbow Blvd, Ste 120",Las Vegas,NV,89107,36.1793,-115.243,4.5,78,1
54WM5coZonA0izd2y04p_A,"Famous Dave's Barbeque",Spring Valley,9695 W Flamingo Rd,Las Vegas,NV,89147,36.1142,-115.304,3.5,201,1
54y4I_zFjiZ9bFSmMlzl5g,Punjab Market & Smoke Shop,,"4001 S Decatur Blvd, Ste 27",Las Vegas,NV,89103,36.1174,-115.21,2.5,3,1
55CXQoIftXybtBZEg0HQfQ,Enchanted Florist,,1541 W Oakey Blvd,Las Vegas,NV,89102,36.1307,-115.178,4.5,53,1
55s_8VLK7IAjKSg2PZ21VA,eProNet,Spring Valley,6149 S Rainbow Blvd,Las Vegas,NV,89118,36.0769,-115.245,2.5,10,1
55VOvGFNYR0c72iEENfdag,Magnificent Hands Center for Healing,Southeast,"2055 E Windmill Ln, Ste 155",Las Vegas,NV,89123,36.0421,-115.123,5,4,1
565NbMW3BMHxjY0cs4WhNg,Global  Exotic Destinations,Eastside,"1350 E Flamingo Rd, Ste 3102",Las Vegas,NV,89119,36.115,-115.135,2,4,1
56D2GUAp3lesnYcoilPd6w,Special Nails,Southwest,8544 Blue Diamond Rd,Las Vegas,NV,89178,36.0216,-115.278,2,59,1
56IqIlz5IAlRRQhezm8C2Q,Siegel Suites,Eastside,455 E Twain Ave,Las Vegas,NV,89169,36.1209,-115.153,2,3,1
56Ll9rqG2WxXj4X2pmlkHQ,Sweet Tomatoes,,2080 N Rainbow Blvd,Las Vegas,NV,89108,36.1972,-115.24,3.5,231,1
56RngQdqrzJjVXIjbyXPcw,Casa Del Sol Mobile Home Community,Eastside,4800 Vegas Valley Dr Ofc,Las Vegas,NV,89121,36.1166,-115.088,2.5,3,1
56XVx39ABp5bcV0tT7iEDQ,Studio DCF,Spring Valley,9100 W Flamingo Rd,Las Vegas,NV,89147,36.1149,-115.29,5,3,1
56_j_lcGj5X9SpM2KzLm4A,Fabulous Eyebrow Threading,Westside,"2960 S Durango Dr, Ste 112",Las Vegas,NV,89117,36.1355,-115.278,5,475,1
57CbhnkEuJOX0Yqs3WVW8g,AR Financial,Chinatown,3537 S Valley View Blvd,Las Vegas,NV,89102,36.1254,-115.19,1,3,1
